Time,Signal
49:30.2,0
49:30.2,1
49:30.3,0
49:30.3,1
49:30.3,0
49:30.3,1
49:30.3,0
49:30.4,1
49:30.4,0
49:30.4,1
49:30.4,0
49:30.5,1
49:30.5,1
49:30.5,0
49:30.5,1
49:30.5,0
49:30.6,1
49:30.6,0
49:30.6,1
49:30.6,0
49:30.7,1
49:30.7,0
49:30.7,1
49:30.7,0
49:30.8,1
49:30.8,0
49:30.8,0
49:30.8,1
49:30.8,0
49:30.9,1
49:30.9,0
49:30.9,1
49:30.9,0
49:30.9,1
49:31.0,0
49:31.0,1
49:31.0,0
49:31.0,0
49:31.1,1
49:31.1,0
49:31.1,1
49:31.1,0
49:31.1,1
49:31.2,0
49:31.2,1
49:31.2,0
49:31.2,1
49:31.3,0
49:31.3,1
49:31.3,1
49:31.3,0
49:31.4,1
49:31.4,0
49:31.4,1
49:31.4,0
49:31.4,1
49:31.5,0
49:31.5,1
49:31.5,0
49:31.5,1
49:31.5,0
49:31.6,1
49:31.6,0
49:31.6,0
49:31.6,1
49:31.6,0
49:31.7,1
49:31.7,0
49:31.7,1
49:31.7,0
49:31.8,1
49:31.8,0
49:31.8,1
49:31.8,0
49:31.8,0
49:31.9,1
49:31.9,0
49:31.9,1
49:31.9,0
49:32.0,1
49:32.0,0
49:32.0,1
49:32.0,0
49:32.0,1
49:32.1,0
49:32.1,1
50:15.5,1
50:15.5,1
50:15.5,1
50:15.5,1
50:15.6,0
50:15.6,0
50:15.6,0
50:15.6,0
50:15.6,1
50:15.7,1
50:15.7,1
50:15.7,0
50:15.7,0
50:15.7,0
50:15.8,0
50:15.8,1
50:15.8,1
50:15.8,1
50:15.9,1
50:15.9,0
50:15.9,0
50:15.9,0
50:16.0,1
50:16.0,1
50:16.0,1
50:16.0,1
50:16.0,0
50:16.1,0
50:16.1,0
50:16.1,0
50:16.1,1
50:16.2,1
50:16.2,1
50:16.2,0
50:16.2,0
50:16.3,0
50:16.3,0
50:16.3,1
50:16.3,1
50:16.3,1
50:16.4,1
50:16.4,0
50:16.4,0
50:16.4,0
50:16.5,1
50:16.5,1
50:16.5,1
50:16.5,1
50:16.6,0
50:16.6,0
50:16.6,0
50:16.6,0
50:16.6,1
50:16.7,1
50:16.7,1
50:16.7,0
50:16.7,0
50:16.7,0
50:16.8,0
50:16.8,1
50:16.8,1
50:16.8,1
50:16.9,0
50:16.9,0
50:16.9,0
50:16.9,0
50:16.9,1
50:17.0,1
50:17.0,1
50:17.0,1
50:17.0,0
50:17.1,0
50:17.1,0
50:17.1,1
50:17.2,1
50:17.2,1
50:17.2,1
50:17.2,0
50:17.3,0
50:17.3,0
50:17.3,0
50:17.3,1
50:17.4,1
50:17.4,1
50:17.4,0
50:17.4,0
50:17.4,0
50:17.5,0
50:17.5,1
50:17.5,1
50:17.5,1
50:17.5,1
50:17.6,0
50:17.6,0
50:17.6,0
50:17.6,1
50:17.7,1
50:17.7,1
50:17.7,1
50:17.7,0
50:17.7,0
50:17.8,0
50:17.8,0
50:17.8,1
50:17.8,1
50:17.9,1
50:17.9,0
50:17.9,0
50:17.9,0
50:18.0,0
50:18.0,1
50:18.0,1
50:18.0,1
50:18.0,1
50:18.1,0
50:18.1,0
50:18.1,0
50:18.1,1
50:18.1,1
50:18.2,1
50:18.2,1
50:18.2,0
50:18.2,0
50:18.3,0
50:18.3,1
50:18.3,1
50:18.3,1
50:18.3,1
50:18.4,0
50:18.4,0
50:18.4,0
50:18.4,0
50:18.4,1
50:18.5,1
50:18.5,1
50:18.5,0
50:18.5,0
50:18.6,0
50:18.6,0
50:18.6,1
50:18.6,1
50:18.7,1
50:18.7,1
50:18.7,0
50:18.7,0
50:18.7,0
50:18.8,1
50:18.8,1
50:18.8,1
50:18.8,1
50:18.8,0
50:18.9,0
50:18.9,0
50:18.9,0
50:18.9,1
50:19.0,1
50:19.0,1
50:19.0,0
50:19.0,0
50:19.1,0
50:19.1,0
50:19.1,1
50:19.1,1
50:19.1,1
50:19.2,1
50:19.2,0
50:19.2,0
50:19.2,0
50:19.2,1
50:19.3,1
50:19.3,1
50:19.3,1
50:19.3,0
50:19.4,0
50:19.4,0
50:19.4,0
50:19.4,1
50:19.4,1
50:24.5,1
50:24.5,1
50:24.5,1
50:24.5,1
50:24.6,0
50:24.6,0
50:24.6,0
50:24.6,0
50:24.6,1
50:24.7,1
50:24.7,1
50:24.7,0
50:24.7,0
50:24.8,0
50:24.8,0
50:24.8,1
50:24.8,1
50:24.8,1
50:24.9,1
50:24.9,0
50:24.9,0
50:24.9,0
50:24.9,1
50:25.0,1
50:25.0,1
50:25.0,1
50:25.1,0
50:25.1,0
50:25.1,0
50:25.1,0
50:25.1,1
50:25.2,1
50:25.2,1
50:25.2,0
50:25.2,0
50:25.3,0
50:25.3,0
50:25.3,1
50:25.3,1
50:25.4,1
50:25.4,1
50:25.4,0
50:25.4,0
50:25.4,0
50:25.5,1
50:25.5,1
50:25.5,1
50:25.5,1
50:25.5,0
50:25.6,0
50:25.6,0
50:25.6,0
50:25.6,1
50:25.7,1
50:25.7,1
50:25.7,0
50:25.7,0
50:25.7,0
50:25.8,0
50:25.8,1
50:25.8,1
50:25.8,1
50:25.8,0
50:25.9,0
50:25.9,0
50:25.9,0
50:25.9,1
50:25.9,1
50:26.0,1
50:26.0,1
50:26.0,0
50:26.0,0
50:26.1,0
50:26.1,1
50:26.1,1
50:26.1,1
50:26.1,1
50:26.2,0
50:26.2,0
50:26.2,0
50:26.2,0
50:26.3,1
50:26.3,1
50:26.3,1
50:26.3,0
50:26.3,0
50:26.4,0
50:26.4,0
50:26.4,1
50:26.4,1
50:26.5,1
50:26.5,1
50:26.5,0
50:26.5,0
50:26.5,0
50:26.6,1
50:26.6,1
50:26.6,1
50:26.6,1
50:26.6,0
50:26.7,0
50:26.7,0
50:26.7,0
50:26.7,1
50:26.7,1
50:26.8,1
50:26.8,0
50:26.8,0
50:26.8,0
50:26.9,0
50:26.9,1
50:26.9,1
50:26.9,1
50:26.9,1
50:27.0,0
50:27.0,0
50:27.0,0
50:27.0,1
50:27.0,1
50:27.1,1
50:27.1,1
50:27.1,0
50:27.1,0
50:27.2,0
50:27.2,1
50:27.2,1
50:27.2,1
50:27.2,1
50:27.3,0
50:27.3,0
50:27.3,0
50:27.3,0
50:27.3,1
50:27.4,1
50:27.4,1
50:27.4,0
50:27.4,0
50:27.5,0
50:27.5,0
50:27.5,1
50:27.5,1
50:27.5,1
50:27.6,1
50:27.6,0
50:27.6,0
50:27.6,0
50:27.6,1
50:27.7,1
50:27.7,1
50:27.7,1
50:27.7,0
50:27.8,0
50:27.8,0
50:27.8,0
50:27.8,1
50:27.8,1
50:27.9,1
50:27.9,0
50:27.9,0
50:27.9,0
50:27.9,0
50:28.0,1
50:28.0,1
50:28.0,1
50:28.0,1
50:28.1,0
50:28.1,0
50:28.1,0
50:28.1,1
50:28.2,1
50:28.2,1
50:28.2,1
50:28.2,0
50:28.2,0
50:28.3,0
50:28.3,0
50:28.3,1
50:28.3,1
50:28.3,1
50:28.4,0
50:28.4,0
50:28.4,0
50:28.4,0
50:28.5,1
50:33.5,1
50:33.5,1
50:33.5,1
50:33.6,1
50:33.6,0
50:33.6,0
50:33.6,0
50:33.6,0
50:33.7,1
50:33.7,1
50:33.7,1
50:33.7,0
50:33.7,0
50:33.8,0
50:33.8,0
50:33.8,1
50:33.8,1
50:33.9,1
50:33.9,1
50:33.9,0
50:33.9,0
50:33.9,0
50:34.0,1
50:34.0,1
50:34.0,1
50:34.1,1
50:34.1,0
50:34.1,0
50:34.1,0
50:34.2,0
50:34.2,1
50:34.2,1
50:34.2,1
50:34.2,0
50:34.3,0
50:34.3,0
50:34.3,0
50:34.3,1
50:34.4,1
50:34.4,1
50:34.4,1
50:34.4,0
50:34.4,0
50:34.5,0
50:34.5,1
50:34.5,1
50:34.5,1
50:34.6,1
50:34.6,0
50:34.6,0
50:34.6,0
50:34.6,0
50:34.7,1
50:34.7,1
50:34.7,1
50:34.7,0
50:34.8,0
50:34.8,0
50:34.8,0
50:34.8,1
50:34.8,1
50:34.9,1
50:34.9,0
50:34.9,0
50:34.9,0
50:35.0,0
50:35.0,1
50:35.0,1
50:35.1,1
50:35.1,1
50:35.1,0
50:35.1,0
50:35.1,0
50:35.2,1
50:35.2,1
50:35.2,1
50:35.2,1
50:35.3,0
50:35.3,0
50:35.3,0
50:35.3,0
50:35.3,1
50:35.4,1
50:35.4,1
50:35.4,0
50:35.4,0
50:35.5,0
50:35.5,0
50:35.5,1
50:35.5,1
50:35.6,1
50:35.6,1
50:35.6,0
50:35.6,0
50:35.6,0
50:35.7,1
50:35.7,1
50:35.7,1
50:35.7,1
50:35.8,0
50:35.8,0
50:35.8,0
50:35.8,0
50:35.8,1
50:35.9,1
50:35.9,1
50:35.9,0
50:35.9,0
50:36.0,0
50:36.0,0
50:36.0,1
50:36.0,1
50:36.0,1
50:36.1,1
50:36.1,0
50:36.1,0
50:36.1,0
50:36.2,1
50:36.2,1
50:36.2,1
50:36.2,1
50:36.3,0
50:36.3,0
50:36.3,0
50:36.3,1
50:36.4,1
50:36.4,1
50:36.4,1
50:36.5,0
50:36.5,0
50:36.5,0
50:36.5,0
50:36.6,1
50:36.6,1
50:36.6,1
50:36.7,0
50:36.7,0
50:36.7,0
50:36.7,0
50:36.8,1
50:36.8,1
50:36.8,1
50:36.8,1
50:36.8,0
50:36.9,0
50:36.9,0
50:36.9,1
50:36.9,1
50:37.0,1
50:37.0,1
50:37.0,0
50:37.0,0
50:37.1,0
50:37.1,0
50:37.1,1
50:37.1,1
50:37.1,1
50:37.2,0
50:37.2,0
50:37.2,0
50:37.2,0
50:37.3,1
50:37.3,1
50:37.3,1
50:37.3,1
50:37.3,0
50:37.4,0
50:37.4,0
50:37.4,1
50:47.5,1
50:47.5,1
50:47.5,0
50:47.6,1
50:47.6,0
50:47.6,1
50:47.6,0
50:47.6,1
50:47.7,0
50:47.7,1
50:47.7,0
50:47.7,1
50:47.7,0
50:47.8,1
50:47.8,0
50:47.8,1
50:47.8,1
50:47.9,0
50:47.9,1
50:47.9,0
50:47.9,1
50:47.9,0
50:48.0,1
50:48.0,0
50:48.0,1
50:48.0,0
50:48.1,1
50:48.1,0
50:48.1,1
50:48.1,0
50:48.1,1
50:48.2,0
50:48.2,0
50:48.2,1
50:48.2,0
50:48.3,1
50:48.3,0
50:48.3,1
50:48.3,0
50:48.4,1
50:48.4,0
50:48.4,1
50:48.4,0
50:48.4,1
50:48.5,1
50:48.5,0
50:48.5,1
50:48.6,0
50:48.6,1
50:48.6,0
50:48.6,1
50:48.6,0
50:48.7,1
50:48.7,0
50:48.7,1
50:48.7,0
50:48.8,1
50:48.8,0
50:48.8,1
50:48.8,1
50:48.9,0
50:48.9,1
50:48.9,0
50:48.9,1
50:48.9,0
50:49.0,1
50:49.0,0
50:49.0,1
50:49.0,0
50:49.1,1
50:49.1,0
50:49.1,1
50:49.1,0
50:49.1,1
50:49.2,0
50:49.2,0
50:49.2,1
50:49.2,0
50:49.3,1
50:49.3,0
50:49.3,1
50:49.3,0
50:49.4,1
50:49.4,0
50:49.4,1
50:49.4,0
50:49.4,1
50:49.5,1
50:49.5,0
50:49.5,1
50:49.5,0
50:49.6,1
50:49.6,0
50:49.6,1
50:49.6,0
50:49.7,1
50:49.7,0
50:49.7,1
50:49.7,0
50:49.8,1
50:49.8,0
50:49.8,1
50:49.8,1
50:49.9,0
50:49.9,1
50:49.9,0
50:49.9,1
50:50.0,0
50:50.0,1
50:50.0,0
50:50.0,1
50:50.1,0
50:50.1,1
50:50.1,0
50:50.2,1
50:50.2,0
50:50.2,1
50:50.2,0
50:50.2,0
50:50.3,1
50:50.3,0
50:50.3,1
50:50.3,0
50:50.4,1
50:50.4,0
50:50.4,1
50:50.4,0
50:50.4,1
50:50.5,0
50:50.5,1
50:50.5,1
50:50.5,0
50:50.6,1
50:50.6,0
50:50.6,1
50:50.6,0
50:50.6,1
50:50.7,0
50:50.7,1
50:50.7,0
50:50.7,1
50:50.7,0
50:50.8,1
50:50.8,0
50:50.8,1
50:50.8,1
50:50.8,0
50:50.9,1
50:50.9,0
50:50.9,1
50:50.9,0
50:51.0,1
50:51.0,0
50:51.0,1
50:51.0,0
50:51.1,1
50:51.1,0
50:51.1,1
50:51.1,0
50:51.2,1
50:51.2,0
50:51.2,0
50:51.2,1
50:51.3,0
50:51.3,1
50:51.3,0
50:51.3,1
50:51.3,0
50:51.4,1
50:51.4,0
50:51.4,1
50:51.4,0
50:51.5,1
50:51.5,1
50:56.5,1
50:56.5,1
50:56.6,0
50:56.6,1
50:56.6,0
50:56.6,1
50:56.6,0
50:56.7,1
50:56.7,0
50:56.7,1
50:56.7,0
50:56.7,1
50:56.8,0
50:56.8,1
50:56.8,0
50:56.8,1
50:56.9,1
50:56.9,0
50:56.9,1
50:56.9,0
50:56.9,1
50:57.0,0
50:57.0,1
50:57.0,0
50:57.0,1
50:57.1,0
50:57.1,1
50:57.1,0
50:57.1,1
50:57.1,0
50:57.2,1
50:57.2,0
50:57.2,0
50:57.2,1
50:57.3,0
50:57.3,1
50:57.3,0
50:57.3,1
50:57.3,0
50:57.4,1
50:57.4,0
50:57.4,1
50:57.4,0
50:57.4,1
50:57.5,1
50:57.5,0
50:57.5,1
50:57.5,0
50:57.6,1
50:57.6,0
50:57.6,1
50:57.6,0
50:57.7,1
50:57.7,0
50:57.7,1
50:57.7,0
50:57.7,1
50:57.8,0
50:57.8,1
50:57.8,1
50:57.8,0
50:57.8,1
50:57.9,0
50:57.9,1
50:57.9,0
50:57.9,1
50:57.9,0
50:58.0,1
50:58.0,0
50:58.0,1
50:58.0,0
50:58.1,1
50:58.1,0
50:58.1,1
50:58.1,0
50:58.2,0
50:58.2,1
50:58.2,0
50:58.2,1
50:58.3,0
50:58.3,1
50:58.3,0
50:58.3,1
50:58.4,0
50:58.4,1
50:58.4,0
50:58.4,1
50:58.4,1
50:58.5,0
50:58.5,1
50:58.5,0
50:58.5,1
50:58.6,0
50:58.6,1
50:58.6,0
50:58.6,1
50:58.6,0
50:58.7,1
50:58.7,0
50:58.7,1
50:58.7,0
50:58.8,1
50:58.8,1
50:58.8,0
50:58.8,1
50:58.8,0
50:58.9,1
50:58.9,0
50:58.9,1
50:58.9,0
50:59.0,1
50:59.0,0
50:59.0,1
50:59.0,0
50:59.1,1
50:59.1,0
50:59.1,1
50:59.1,0
50:59.1,0
50:59.2,1
50:59.2,0
50:59.2,1
50:59.2,0
50:59.2,1
50:59.3,0
50:59.3,1
50:59.3,0
50:59.3,1
50:59.4,0
50:59.4,1
50:59.4,1
50:59.4,0
50:59.5,1
50:59.5,0
50:59.5,1
