Time,Signal
2024-05-24 18:49:17.008991,0
2024-05-24 18:49:17.054337,0
2024-05-24 18:49:17.090034,1
2024-05-24 18:49:17.145923,1
2024-05-24 18:49:17.180253,0
2024-05-24 18:49:17.225828,0
2024-05-24 18:49:17.264653,0
2024-05-24 18:49:17.297817,1
2024-05-24 18:49:17.346864,1
2024-05-24 18:49:17.377081,0
2024-05-24 18:49:17.420547,0
2024-05-24 18:49:17.469131,1
2024-05-24 18:49:17.515798,1
2024-05-24 18:49:17.573270,0
2024-05-24 18:49:17.621997,0
2024-05-24 18:49:17.661219,1
2024-05-24 18:49:17.705155,1
2024-05-24 18:49:17.749871,0
2024-05-24 18:49:17.795456,0
2024-05-24 18:49:17.829223,1
2024-05-24 18:49:17.863639,1
2024-05-24 18:49:17.915708,0
2024-05-24 18:49:17.951950,0
2024-05-24 18:49:18.001287,0
2024-05-24 18:49:18.051181,1
2024-05-24 18:49:18.104676,1
2024-05-24 18:49:18.147427,0
2024-05-24 18:49:18.193813,0
2024-05-24 18:49:18.228477,1
2024-05-24 18:49:18.266197,1
2024-05-24 18:49:18.298562,0
2024-05-24 18:49:18.340758,0
2024-05-24 18:49:18.381366,1
2024-05-24 18:49:18.417004,1
2024-05-24 18:49:18.443968,0
2024-05-24 18:49:18.481721,0
2024-05-24 18:49:18.513121,1
2024-05-24 18:49:18.544648,1
2024-05-24 18:49:18.587327,1
2024-05-24 18:49:18.636167,0
2024-05-24 18:49:18.681815,0
2024-05-24 18:49:18.717126,1
2024-05-24 18:49:18.758834,1
2024-05-24 18:49:18.803886,0
2024-05-24 18:49:18.850742,0
2024-05-24 18:49:18.888940,1
2024-05-24 18:49:18.917464,1
2024-05-24 18:49:18.957401,1
2024-05-24 18:49:19.007088,0
2024-05-24 18:49:19.042417,0
2024-05-24 18:49:19.084376,1
2024-05-24 18:49:19.116334,1
2024-05-24 18:49:19.165266,0
2024-05-24 18:49:19.213005,0
2024-05-24 18:49:19.257957,1
2024-05-24 18:49:19.295857,1
2024-05-24 18:49:19.333651,0
2024-05-24 18:49:19.367224,0
2024-05-24 18:49:19.402177,1
2024-05-24 18:49:19.445588,1
2024-05-24 18:49:19.492143,0
2024-05-24 18:49:19.524616,0
2024-05-24 18:49:19.558138,0
2024-05-24 18:49:19.605114,1
2024-05-24 18:49:19.650546,1
2024-05-24 18:49:19.694117,0
2024-05-24 18:49:19.729721,0
2024-05-24 18:49:19.768135,1
2024-05-24 18:49:19.812899,1
2024-05-24 18:49:19.853218,0
2024-05-24 18:49:19.899435,0
2024-05-24 18:49:19.930632,1
2024-05-24 18:49:19.982349,1
2024-05-24 18:49:20.031986,0
2024-05-24 18:49:20.082536,0
2024-05-24 18:49:20.120378,1
2024-05-24 18:49:20.155313,1
2024-05-24 18:49:20.201340,0
2024-05-24 18:49:20.243852,0
2024-05-24 18:49:20.282775,0
2024-05-24 18:49:20.320642,1
2024-05-24 18:49:20.365512,1
2024-05-24 18:49:20.400119,0
2024-05-24 18:49:20.436995,0
2024-05-24 18:49:20.481794,1
2024-05-24 18:49:20.516190,1
2024-05-24 18:49:20.559571,0
2024-05-24 18:49:20.604948,0
2024-05-24 18:49:20.653208,1
2024-05-24 18:49:20.707974,1
2024-05-24 18:49:20.760030,0
2024-05-24 18:49:20.806625,0
2024-05-24 18:49:20.841294,1
2024-05-24 18:49:20.889431,1
2024-05-24 18:49:20.939213,1
2024-05-24 18:49:20.983935,0
2024-05-24 18:49:21.029412,0
2024-05-24 18:49:21.074671,1
2024-05-24 18:49:21.117888,1
2024-05-24 18:49:21.169767,0
2024-05-24 18:49:21.215685,0
2024-05-24 18:49:21.262446,1
2024-05-24 18:49:21.306305,1
2024-05-24 18:49:21.342941,1
2024-05-24 18:49:21.376219,0
2024-05-24 18:49:21.420865,0
2024-05-24 18:49:21.456888,1
2024-05-24 18:49:21.506808,1
2024-05-24 18:49:21.542340,0
2024-05-24 18:49:21.593118,0
2024-05-24 18:49:21.633194,1
2024-05-24 18:49:21.686418,1
2024-05-24 18:49:21.736460,0
2024-05-24 18:49:21.769472,0
2024-05-24 18:49:21.821078,1
2024-05-24 18:49:21.854599,1
2024-05-24 18:49:21.902409,0
2024-05-24 18:49:21.950402,0
2024-05-24 18:49:21.987487,0
2024-05-24 18:49:22.043605,1
2024-05-24 18:49:22.090040,1
2024-05-24 18:49:22.129374,0
2024-05-24 18:49:22.172639,0
2024-05-24 18:49:22.222598,1
2024-05-24 18:49:22.268898,1
2024-05-24 18:49:22.307081,0
2024-05-24 18:49:22.352814,0
2024-05-24 18:49:22.394193,1
2024-05-24 18:49:22.432831,1
2024-05-24 18:49:22.476089,0
2024-05-24 18:49:22.511934,0
2024-05-24 18:49:22.550389,1
2024-05-24 18:49:22.600343,1
2024-05-24 18:49:22.651279,0
2024-05-24 18:49:22.689063,0
2024-05-24 18:49:22.727425,0
2024-05-24 18:49:22.770926,1
2024-05-24 18:49:22.818423,1
2024-05-24 18:49:22.871871,0
2024-05-24 18:49:22.912256,0
2024-05-24 18:49:22.947968,1
2024-05-24 18:49:22.981761,1
2024-05-24 18:49:23.010153,0
2024-05-24 18:49:23.050088,0
2024-05-24 18:49:23.099220,1
2024-05-24 18:49:23.140910,1
2024-05-24 18:49:23.183301,0
2024-05-24 18:49:23.230976,0
2024-05-24 18:49:23.273344,1
2024-05-24 18:49:23.305642,1
2024-05-24 18:49:23.353277,1
2024-05-24 18:49:23.393616,0
2024-05-24 18:49:23.435665,0
2024-05-24 18:49:23.478605,1
2024-05-24 18:49:23.527846,1
2024-05-24 18:49:23.574541,0
2024-05-24 18:49:23.619583,0
2024-05-24 18:49:23.667689,1
2024-05-24 18:49:23.705862,1
2024-05-24 18:49:23.753534,1
2024-05-24 18:49:23.802681,0
2024-05-24 18:49:23.834935,0
2024-05-24 18:49:23.874094,1
2024-05-24 18:49:23.918453,1
2024-05-24 18:49:23.971649,0
2024-05-24 18:49:24.012330,0
2024-05-24 18:49:24.064073,1
2024-05-24 18:49:24.105571,1
2024-05-24 18:49:24.135925,0
2024-05-24 18:49:24.168749,0
2024-05-24 18:49:24.214552,1
2024-05-24 18:49:24.255983,1
2024-05-24 18:49:24.293220,0
2024-05-24 18:49:24.324939,0
2024-05-24 18:49:24.364857,0
2024-05-24 18:49:24.417207,1
2024-05-24 18:49:24.449484,1
2024-05-24 18:49:24.493516,0
2024-05-24 18:49:24.538548,0
2024-05-24 18:49:24.585869,1
2024-05-24 18:49:24.628305,1
2024-05-24 18:49:24.669098,0
2024-05-24 18:49:24.723607,0
2024-05-24 18:49:24.758843,1
2024-05-24 18:49:24.800852,1
2024-05-24 18:49:24.839811,0
2024-05-24 18:49:24.880828,0
2024-05-24 18:49:24.937329,1
2024-05-24 18:49:24.980377,1
2024-05-24 18:49:25.031081,0
2024-05-24 18:49:25.077752,0
2024-05-24 18:49:25.120594,0
2024-05-24 18:49:25.159906,1
2024-05-24 18:49:25.210701,1
2024-05-24 18:49:25.261544,0
2024-05-24 18:49:25.315806,0
2024-05-24 18:49:25.363902,1
2024-05-24 18:49:25.399545,1
2024-05-24 18:49:25.440473,0
2024-05-24 18:49:25.474632,0
2024-05-24 18:49:25.516750,1
2024-05-24 18:49:25.554880,1
2024-05-24 18:49:25.593519,0
2024-05-24 18:49:25.647410,0
2024-05-24 18:49:25.689062,1
2024-05-24 18:49:25.720978,1
2024-05-24 18:49:25.760158,1
2024-05-24 18:49:25.808762,0
2024-05-24 18:49:25.857553,0
2024-05-24 18:49:25.895663,1
2024-05-24 18:49:25.934997,1
2024-05-24 18:49:25.982136,0
2024-05-24 18:49:26.032858,0
2024-05-24 18:49:26.073370,1
2024-05-24 18:49:26.115691,1
2024-05-24 18:49:26.163247,1
2024-05-24 18:49:26.213180,0
2024-05-24 18:49:26.253199,0
2024-05-24 18:49:26.304826,1
2024-05-24 18:49:26.353804,1
2024-05-24 18:49:26.391551,0
2024-05-24 18:49:26.420578,0
2024-05-24 18:49:26.461301,1
2024-05-24 18:49:26.504918,1
2024-05-24 18:49:26.537971,0
2024-05-24 18:49:26.589808,0
2024-05-24 18:49:26.629247,1
2024-05-24 18:49:26.675401,1
2024-05-24 18:49:26.730233,0
2024-05-24 18:49:26.774317,0
2024-05-24 18:49:26.809735,0
2024-05-24 18:49:26.846063,1
2024-05-24 18:49:26.884320,1
2024-05-24 18:49:26.917203,0
2024-05-24 18:49:26.953985,0
2024-05-24 18:49:27.000721,1
2024-05-24 18:49:27.038835,1
2024-05-24 18:49:27.079309,0
2024-05-24 18:49:27.122368,0
2024-05-24 18:49:27.159589,1
2024-05-24 18:49:27.208720,1
2024-05-24 18:49:27.246289,0
2024-05-24 18:49:27.293366,0
2024-05-24 18:49:27.334934,1
2024-05-24 18:49:27.372116,1
2024-05-24 18:49:27.409888,0
2024-05-24 18:49:27.454681,0
2024-05-24 18:49:27.498635,0
2024-05-24 18:49:27.564177,1
2024-05-24 18:49:27.627640,1
2024-05-24 18:49:27.677984,0
2024-05-24 18:49:27.709743,0
2024-05-24 18:49:27.750490,1
2024-05-24 18:49:27.795774,1
2024-05-24 18:49:27.838091,0
2024-05-24 18:49:27.894822,0
2024-05-24 18:49:27.930009,1
2024-05-24 18:49:27.970536,1
2024-05-24 18:49:28.010337,0
2024-05-24 18:49:28.048588,0
2024-05-24 18:49:28.089265,1
2024-05-24 18:49:28.136719,1
2024-05-24 18:49:28.181363,1
2024-05-24 18:49:28.233147,0
2024-05-24 18:49:28.279543,0
2024-05-24 18:49:28.324399,1
2024-05-24 18:49:28.359284,1
2024-05-24 18:49:28.414528,0
2024-05-24 18:49:28.456826,0
2024-05-24 18:49:28.491255,1
2024-05-24 18:49:28.519947,1
2024-05-24 18:49:28.554978,1
2024-05-24 18:49:28.592380,0
2024-05-24 18:49:28.639953,0
2024-05-24 18:49:28.691339,1
2024-05-24 18:49:28.725839,1
2024-05-24 18:49:28.781030,0
2024-05-24 18:49:28.820403,0
2024-05-24 18:49:28.866941,1
2024-05-24 18:49:28.906256,1
2024-05-24 18:49:28.947391,0
2024-05-24 18:49:28.998665,0
2024-05-24 18:49:29.034483,1
2024-05-24 18:49:29.081976,1
2024-05-24 18:49:29.115956,0
2024-05-24 18:49:29.156371,0
2024-05-24 18:49:29.194610,0
2024-05-24 18:49:29.236270,1
2024-05-24 18:49:29.276259,1
2024-05-24 18:49:29.323392,0
2024-05-24 18:49:29.360399,0
2024-05-24 18:49:29.391447,1
2024-05-24 18:49:29.437825,1
2024-05-24 18:49:29.485173,0
2024-05-24 18:49:29.529784,0
2024-05-24 18:49:29.577767,1
2024-05-24 18:49:29.630967,1
2024-05-24 18:49:29.679572,0
2024-05-24 18:49:29.725688,0
2024-05-24 18:49:29.775585,1
2024-05-24 18:49:29.820322,1
2024-05-24 18:49:29.860843,0
2024-05-24 18:49:29.904635,0
2024-05-24 18:49:29.945715,0
2024-05-24 18:49:29.988486,1
2024-05-24 18:49:30.029892,1
2024-05-24 18:49:30.079351,0
2024-05-24 18:49:30.130417,0
2024-05-24 18:49:30.180163,1
2024-05-24 18:49:30.228494,1
2024-05-24 18:49:30.275754,0
2024-05-24 18:49:30.309828,0
2024-05-24 18:49:30.359534,1
2024-05-24 18:49:30.401136,1
2024-05-24 18:49:30.446502,0
2024-05-24 18:49:30.486874,0
2024-05-24 18:49:30.537385,1
2024-05-24 18:49:30.579808,1
2024-05-24 18:49:30.609944,1
2024-05-24 18:49:30.641644,0
2024-05-24 18:49:30.673949,0
2024-05-24 18:49:30.720431,1
2024-05-24 18:49:30.762727,1
2024-05-24 18:49:30.812593,0
2024-05-24 18:49:30.851750,0
2024-05-24 18:49:30.896819,1
2024-05-24 18:49:30.945598,1
2024-05-24 18:49:30.999231,1
2024-05-24 18:49:31.040609,0
2024-05-24 18:49:31.087754,0
2024-05-24 18:49:31.130982,1
2024-05-24 18:49:31.181109,1
2024-05-24 18:49:31.223880,0
2024-05-24 18:49:31.274932,0
2024-05-24 18:49:31.316794,1
2024-05-24 18:49:31.350194,1
2024-05-24 18:49:31.384832,0
2024-05-24 18:49:31.426035,0
2024-05-24 18:49:31.472799,1
2024-05-24 18:49:31.516538,1
2024-05-24 18:49:31.563633,0
2024-05-24 18:49:31.612626,0
2024-05-24 18:49:31.647995,0
2024-05-24 18:49:31.698424,1
2024-05-24 18:49:31.747703,1
2024-05-24 18:49:31.788145,0
2024-05-24 18:49:31.819968,0
2024-05-24 18:49:31.850216,1
2024-05-24 18:49:31.900620,1
2024-05-24 18:49:31.946386,0
2024-05-24 18:49:31.986444,0
2024-05-24 18:49:32.025207,1
2024-05-24 18:49:32.059486,1
2024-05-24 18:49:32.094016,0
2024-05-24 18:49:32.129750,0
2024-05-24 18:49:32.166186,1
2024-05-24 18:49:32.214598,1
2024-05-24 18:49:32.263566,0
2024-05-24 18:49:32.306421,0
2024-05-24 18:49:32.347896,0
2024-05-24 18:49:32.382181,1
2024-05-24 18:49:32.435081,1
2024-05-24 18:49:32.480267,0
2024-05-24 18:49:32.517516,0
2024-05-24 18:49:32.566225,1
2024-05-24 18:49:32.608805,1
2024-05-24 18:49:32.645849,0
2024-05-24 18:49:32.678532,0
2024-05-24 18:49:32.712024,1
2024-05-24 18:49:32.748470,1
2024-05-24 18:49:32.795757,0
2024-05-24 18:49:32.850247,0
2024-05-24 18:49:32.898106,1
2024-05-24 18:49:32.948544,1
2024-05-24 18:49:32.985858,1
2024-05-24 18:49:33.026199,0
2024-05-24 18:49:33.080707,0
2024-05-24 18:49:33.129154,1
2024-05-24 18:49:33.168003,1
2024-05-24 18:49:33.221526,0
2024-05-24 18:49:33.263394,0
2024-05-24 18:49:33.306721,1
2024-05-24 18:49:33.344560,1
2024-05-24 18:49:33.395798,1
2024-05-24 18:49:33.432826,0
2024-05-24 18:49:33.483048,0
2024-05-24 18:49:33.528545,1
2024-05-24 18:49:33.576198,1
2024-05-24 18:49:33.618881,0
2024-05-24 18:49:33.658477,0
2024-05-24 18:49:33.700131,1
2024-05-24 18:49:33.749156,1
2024-05-24 18:49:33.789126,0
2024-05-24 18:49:33.845574,0
2024-05-24 18:49:33.885633,1
2024-05-24 18:49:33.933812,1
2024-05-24 18:49:33.966810,0
2024-05-24 18:49:34.007020,0
2024-05-24 18:49:34.052130,0
2024-05-24 18:49:34.102320,1
2024-05-24 18:49:34.149818,1
2024-05-24 18:49:34.202984,0
2024-05-24 18:49:34.247761,0
2024-05-24 18:49:34.301687,1
2024-05-24 18:49:34.356824,1
2024-05-24 18:49:34.392061,0
2024-05-24 18:49:34.444035,0
2024-05-24 18:49:34.491054,1
2024-05-24 18:49:34.538428,1
2024-05-24 18:49:34.584608,0
2024-05-24 18:49:34.646081,0
2024-05-24 18:49:34.693386,1
2024-05-24 18:49:34.748722,1
2024-05-24 18:49:34.784021,0
2024-05-24 18:49:34.833881,0
2024-05-24 18:49:34.873049,0
2024-05-24 18:49:34.920937,1
2024-05-24 18:49:34.970923,1
2024-05-24 18:49:35.003258,0
2024-05-24 18:49:35.050711,0
2024-05-24 18:49:35.104958,1
2024-05-24 18:49:35.153373,1
2024-05-24 18:49:35.202345,0
2024-05-24 18:49:35.246819,0
2024-05-24 18:49:35.299402,1
2024-05-24 18:49:35.337607,1
2024-05-24 18:49:35.381783,0
2024-05-24 18:49:35.436732,0
2024-05-24 18:49:35.469200,1
2024-05-24 18:49:35.515230,1
2024-05-24 18:49:35.554832,1
2024-05-24 18:49:35.599510,0
2024-05-24 18:49:35.649442,0
2024-05-24 18:49:35.682810,1
2024-05-24 18:49:35.719832,1
2024-05-24 18:49:35.765490,0
2024-05-24 18:49:35.807375,0
2024-05-24 18:49:35.852201,1
2024-05-24 18:49:35.894909,1
2024-05-24 18:49:35.941242,1
2024-05-24 18:49:35.977064,0
2024-05-24 18:49:36.010807,0
2024-05-24 18:49:36.058720,1
2024-05-24 18:49:36.110425,1
2024-05-24 18:49:36.148811,0
2024-05-24 18:49:36.187135,0
2024-05-24 18:49:36.232253,1
2024-05-24 18:49:36.265007,1
2024-05-24 18:49:36.316080,0
2024-05-24 18:49:36.358903,0
2024-05-24 18:49:36.398355,1
2024-05-24 18:49:36.451156,1
2024-05-24 18:49:36.497390,0
2024-05-24 18:49:36.536548,0
2024-05-24 18:49:36.582671,0
2024-05-24 18:49:36.631830,1
2024-05-24 18:49:36.684088,1
2024-05-24 18:49:36.721836,0
2024-05-24 18:49:36.768903,0
2024-05-24 18:49:36.815325,1
2024-05-24 18:49:36.850845,1
2024-05-24 18:49:36.894889,0
2024-05-24 18:49:36.933345,0
2024-05-24 18:49:36.973730,1
2024-05-24 18:49:37.012022,1
2024-05-24 18:49:37.050049,0
2024-05-24 18:49:37.096623,0
2024-05-24 18:49:37.144600,1
2024-05-24 18:49:37.193276,1
2024-05-24 18:49:37.238493,0
2024-05-24 18:49:37.282425,0
2024-05-24 18:49:37.336077,0
2024-05-24 18:49:37.376605,1
2024-05-24 18:49:37.426295,1
2024-05-24 18:49:37.477142,0
2024-05-24 18:49:37.515881,0
2024-05-24 18:49:37.557197,1
2024-05-24 18:49:37.595016,1
2024-05-24 18:49:37.621297,0
2024-05-24 18:49:37.672368,0
2024-05-24 18:49:37.708326,1
2024-05-24 18:49:37.751923,1
2024-05-24 18:49:37.792531,0
2024-05-24 18:49:37.830109,0
2024-05-24 18:49:37.880211,1
2024-05-24 18:49:37.925710,1
2024-05-24 18:49:37.964040,1
2024-05-24 18:49:38.005222,0
2024-05-24 18:49:38.050264,0
2024-05-24 18:49:38.084151,1
2024-05-24 18:49:38.132290,1
2024-05-24 18:49:38.178566,0
2024-05-24 18:49:38.223114,0
2024-05-24 18:49:38.274097,1
2024-05-24 18:49:38.319542,1
2024-05-24 18:49:38.359416,1
2024-05-24 18:49:38.401453,0
2024-05-24 18:49:38.437971,0
2024-05-24 18:49:38.488278,1
2024-05-24 18:49:38.543448,1
2024-05-24 18:49:38.593095,0
2024-05-24 18:49:38.631811,0
2024-05-24 18:49:38.673449,1
2024-05-24 18:49:38.734771,1
2024-05-24 18:49:38.775517,0
2024-05-24 18:49:38.834159,0
2024-05-24 18:49:38.868979,1
2024-05-24 18:49:38.903160,1
2024-05-24 18:49:38.956214,0
2024-05-24 18:49:39.005174,0
2024-05-24 18:49:39.048394,0
2024-05-24 18:49:39.092666,1
2024-05-24 18:49:39.144213,1
2024-05-24 18:49:39.192078,0
2024-05-24 18:49:39.241602,0
2024-05-24 18:49:39.288078,1
2024-05-24 18:49:39.332938,1
2024-05-24 18:49:39.367961,0
2024-05-24 18:49:39.407157,0
2024-05-24 18:49:39.450247,1
2024-05-24 18:49:39.488917,1
2024-05-24 18:49:39.524015,0
2024-05-24 18:49:39.559087,0
2024-05-24 18:49:39.594674,1
2024-05-24 18:49:39.636584,1
2024-05-24 18:49:39.675725,0
2024-05-24 18:49:39.720986,0
2024-05-24 18:49:39.762219,0
2024-05-24 18:49:39.805528,1
2024-05-24 18:49:39.849202,1
2024-05-24 18:49:39.906446,0
2024-05-24 18:49:39.947892,0
2024-05-24 18:49:39.987239,1
2024-05-24 18:49:40.026429,1
2024-05-24 18:49:40.070344,0
2024-05-24 18:49:40.118755,0
2024-05-24 18:49:40.146973,1
2024-05-24 18:49:40.193135,1
2024-05-24 18:49:40.239419,0
2024-05-24 18:49:40.292558,0
2024-05-24 18:49:40.338230,1
2024-05-24 18:49:40.382936,1
2024-05-24 18:49:40.419384,1
2024-05-24 18:49:40.460174,0
2024-05-24 18:49:40.502499,0
2024-05-24 18:49:40.549531,1
2024-05-24 18:49:40.578097,1
2024-05-24 18:49:40.617215,0
2024-05-24 18:49:40.661128,0
2024-05-24 18:49:40.709566,1
2024-05-24 18:49:40.759386,1
2024-05-24 18:49:40.804361,1
2024-05-24 18:49:40.845934,0
2024-05-24 18:49:40.884605,0
2024-05-24 18:49:40.929460,1
2024-05-24 18:49:40.984832,1
2024-05-24 18:49:41.022012,0
2024-05-24 18:49:41.060715,0
2024-05-24 18:49:41.106562,1
2024-05-24 18:49:41.145357,1
2024-05-24 18:49:41.200492,0
2024-05-24 18:49:41.248381,0
2024-05-24 18:49:41.285313,1
2024-05-24 18:49:41.329281,1
2024-05-24 18:49:41.378427,0
2024-05-24 18:49:41.416808,0
2024-05-24 18:49:41.462490,0
2024-05-24 18:49:41.504918,1
2024-05-24 18:49:41.543374,1
2024-05-24 18:49:41.576748,0
2024-05-24 18:49:41.607033,0
2024-05-24 18:49:41.637926,1
2024-05-24 18:49:41.670704,1
2024-05-24 18:49:41.725139,0
2024-05-24 18:49:41.765084,0
2024-05-24 18:49:41.813237,1
2024-05-24 18:49:41.856087,1
2024-05-24 18:49:41.907315,0
2024-05-24 18:49:41.951979,0
2024-05-24 18:49:41.998268,1
2024-05-24 18:49:42.035094,1
2024-05-24 18:49:42.073382,0
2024-05-24 18:49:42.123213,0
2024-05-24 18:49:42.161636,0
2024-05-24 18:49:42.197695,1
2024-05-24 18:49:42.239688,1
2024-05-24 18:49:42.280698,0
2024-05-24 18:49:42.334075,0
2024-05-24 18:49:42.375406,1
2024-05-24 18:49:42.411853,1
2024-05-24 18:49:42.448891,0
2024-05-24 18:49:42.487428,0
2024-05-24 18:49:42.548550,1
2024-05-24 18:49:42.600956,1
2024-05-24 18:49:42.641119,0
2024-05-24 18:49:42.686410,0
2024-05-24 18:49:42.729806,1
2024-05-24 18:49:42.783328,1
2024-05-24 18:49:42.823824,1
2024-05-24 18:49:42.871279,0
2024-05-24 18:49:42.909871,0
2024-05-24 18:49:42.955664,1
2024-05-24 18:49:42.999113,1
2024-05-24 18:49:43.049181,0
2024-05-24 18:49:43.096899,0
2024-05-24 18:49:43.141407,1
2024-05-24 18:49:43.189830,1
2024-05-24 18:49:43.230562,1
2024-05-24 18:49:43.272744,0
2024-05-24 18:49:43.323901,0
2024-05-24 18:49:43.354363,1
2024-05-24 18:49:43.396196,1
2024-05-24 18:49:43.441610,0
2024-05-24 18:49:43.479086,0
2024-05-24 18:49:43.523025,1
2024-05-24 18:49:43.558259,1
2024-05-24 18:49:43.601970,0
2024-05-24 18:49:43.647437,0
2024-05-24 18:49:43.690524,1
2024-05-24 18:49:43.732863,1
2024-05-24 18:49:43.772076,0
2024-05-24 18:49:43.822591,0
2024-05-24 18:49:43.863588,0
2024-05-24 18:49:43.922221,1
2024-05-24 18:49:43.961794,1
2024-05-24 18:49:44.009463,0
2024-05-24 18:49:44.058813,0
2024-05-24 18:49:44.104276,1
2024-05-24 18:49:44.157129,1
2024-05-24 18:49:44.201451,0
2024-05-24 18:51:07.407312,1
2024-05-24 18:51:07.446037,1
2024-05-24 18:51:07.480747,1
2024-05-24 18:51:07.503492,1
2024-05-24 18:51:07.527889,0
2024-05-24 18:51:07.551379,0
2024-05-24 18:51:07.573371,0
2024-05-24 18:51:07.597225,1
2024-05-24 18:51:07.622025,1
2024-05-24 18:51:07.655808,1
2024-05-24 18:51:07.683449,0
2024-05-24 18:51:07.715905,0
2024-05-24 18:51:07.739181,0
2024-05-24 18:51:07.765562,1
2024-05-24 18:51:07.788565,1
2024-05-24 18:51:07.823157,1
2024-05-24 18:51:07.862242,0
2024-05-24 18:51:07.905851,0
2024-05-24 18:51:07.928862,0
2024-05-24 18:51:07.966858,0
2024-05-24 18:51:07.989267,1
2024-05-24 18:51:08.015407,1
2024-05-24 18:51:08.038260,1
2024-05-24 18:51:08.065901,0
2024-05-24 18:51:08.094093,0
2024-05-24 18:51:08.121712,0
2024-05-24 18:51:08.157945,1
2024-05-24 18:51:08.184550,1
2024-05-24 18:51:08.205307,1
2024-05-24 18:51:08.232396,0
2024-05-24 18:51:08.264005,0
2024-05-24 18:51:08.288041,0
2024-05-24 18:51:08.315663,1
2024-05-24 18:51:08.346159,1
2024-05-24 18:51:08.383524,1
2024-05-24 18:51:08.406885,1
2024-05-24 18:51:08.433138,0
2024-05-24 18:51:08.467337,0
2024-05-24 18:51:08.490242,0
2024-05-24 18:51:08.517741,1
2024-05-24 18:51:08.550083,1
2024-05-24 18:51:08.586133,1
2024-05-24 18:51:08.607867,0
2024-05-24 18:51:08.635582,0
2024-05-24 18:51:08.656847,0
2024-05-24 18:51:08.684349,1
2024-05-24 18:51:08.715909,1
2024-05-24 18:51:08.742188,1
2024-05-24 18:51:08.774653,0
2024-05-24 18:51:08.802099,0
2024-05-24 18:51:08.836649,0
2024-05-24 18:51:08.880455,1
2024-05-24 18:51:08.917219,1
2024-05-24 18:51:08.941720,1
2024-05-24 18:51:08.976184,1
2024-05-24 18:51:09.014477,0
2024-05-24 18:51:09.050726,0
2024-05-24 18:51:09.083817,0
2024-05-24 18:51:09.119787,1
2024-05-24 18:51:09.147855,1
2024-05-24 18:51:09.181992,1
2024-05-24 18:51:09.217922,0
2024-05-24 18:51:09.241185,0
2024-05-24 18:51:09.274023,0
2024-05-24 18:51:09.300524,1
2024-05-24 18:51:09.330827,1
2024-05-24 18:51:09.357546,1
2024-05-24 18:51:09.382175,0
2024-05-24 18:51:09.406570,0
2024-05-24 18:52:34.050138,1
2024-05-24 18:52:34.072798,1
2024-05-24 18:52:34.106852,1
2024-05-24 18:52:34.128223,1
2024-05-24 18:52:34.168118,0
2024-05-24 18:52:34.201701,0
2024-05-24 18:52:34.236612,0
2024-05-24 18:52:34.267735,1
2024-05-24 18:52:34.299314,1
2024-05-24 18:52:34.335560,1
