Time,Signal
2024-05-24 19:07:29.045393,0
2024-05-24 19:07:29.052600,0
2024-05-24 19:07:29.061191,1
2024-05-24 19:07:29.069982,1
2024-05-24 19:07:29.078377,0
2024-05-24 19:07:29.087051,0
2024-05-24 19:07:29.095659,0
2024-05-24 19:07:29.103184,1
2024-05-24 19:07:29.111921,1
2024-05-24 19:07:29.119679,0
2024-05-24 19:07:29.128272,0
2024-05-24 19:07:29.136378,1
2024-05-24 19:07:29.145143,1
2024-05-24 19:07:29.153692,1
2024-05-24 19:07:29.161597,0
2024-05-24 19:07:29.170105,0
2024-05-24 19:07:29.177709,1
2024-05-24 19:07:29.185921,1
2024-05-24 19:07:29.194427,0
2024-05-24 19:07:29.203361,0
2024-05-24 19:07:29.211083,0
2024-05-24 19:07:29.219831,1
2024-05-24 19:07:29.228653,1
2024-05-24 19:07:29.236487,0
2024-05-24 19:07:29.244835,0
2024-05-24 19:07:29.252381,1
2024-05-24 19:07:29.260650,1
2024-05-24 19:07:29.269984,1
2024-05-24 19:07:29.278128,0
2024-05-24 19:07:29.286629,0
2024-05-24 19:07:29.294541,1
2024-05-24 19:07:29.303354,1
2024-05-24 19:07:29.311406,1
2024-05-24 19:07:29.319230,0
2024-05-24 19:07:29.327588,0
2024-05-24 19:07:29.336656,1
2024-05-24 19:07:29.345164,1
2024-05-24 19:07:29.353305,1
2024-05-24 19:07:29.362430,0
2024-05-24 19:07:29.369254,0
2024-05-24 19:07:29.377556,1
2024-05-24 19:07:29.386661,1
2024-05-24 19:07:29.395115,0
2024-05-24 19:07:29.403281,0
2024-05-24 19:07:29.411847,0
2024-05-24 19:07:29.419751,1
2024-05-24 19:07:29.428204,1
2024-05-24 19:07:29.436541,0
2024-05-24 19:07:29.444430,0
2024-05-24 19:07:29.453346,1
2024-05-24 19:07:29.461325,1
2024-05-24 19:07:29.470281,1
2024-05-24 19:07:29.478714,0
2024-05-24 19:07:29.485768,0
2024-05-24 19:07:29.495040,1
2024-05-24 19:07:29.503076,1
2024-05-24 19:07:29.511853,0
2024-05-24 19:07:29.519648,0
2024-05-24 19:07:29.528347,0
2024-05-24 19:07:29.536445,1
2024-05-24 19:07:29.544306,1
2024-05-24 19:07:29.553528,0
2024-05-24 19:07:29.560691,0
2024-05-24 19:07:29.569614,1
2024-05-24 19:07:29.578733,1
2024-05-24 19:07:29.587470,1
2024-05-24 19:07:29.599664,0
2024-05-24 19:07:29.607272,0
2024-05-24 19:07:29.615777,1
2024-05-24 19:07:29.623937,1
2024-05-24 19:07:29.632041,0
2024-05-24 19:07:29.642565,0
2024-05-24 19:07:29.653412,0
2024-05-24 19:07:29.661008,1
2024-05-24 19:07:29.669174,1
2024-05-24 19:07:29.678277,0
2024-05-24 19:07:29.685666,0
2024-05-24 19:07:29.694752,1
2024-05-24 19:07:29.703404,1
2024-05-24 19:07:29.711901,1
2024-05-24 19:07:29.720816,0
2024-05-24 19:07:29.728579,0
2024-05-24 19:07:29.736931,1
2024-05-24 19:07:29.745234,1
2024-05-24 19:07:29.753254,0
2024-05-24 19:07:29.761623,0
2024-05-24 19:07:29.770078,0
2024-05-24 19:07:29.778161,1
2024-05-24 19:07:29.786442,1
2024-05-24 19:07:29.794513,0
2024-05-24 19:07:29.803764,0
2024-05-24 19:07:29.811308,1
2024-05-24 19:07:29.820022,1
2024-05-24 19:07:29.828590,1
2024-05-24 19:07:29.837042,0
2024-05-24 19:07:29.844804,0
2024-05-24 19:07:29.853416,1
2024-05-24 19:07:29.861414,1
2024-05-24 19:07:29.870419,0
2024-05-24 19:07:29.878455,0
2024-05-24 19:07:29.887184,0
2024-05-24 19:07:43.932854,1
2024-05-24 19:07:43.941182,1
2024-05-24 19:07:43.948643,1
2024-05-24 19:07:43.957383,1
2024-05-24 19:07:43.965732,1
2024-05-24 19:07:43.973957,1
2024-05-24 19:07:43.981988,0
2024-05-24 19:07:43.990599,0
2024-05-24 19:07:43.998975,0
2024-05-24 19:07:44.007426,0
2024-05-24 19:07:44.015572,0
2024-05-24 19:07:44.024350,0
2024-05-24 19:07:44.032318,1
2024-05-24 19:07:44.041361,1
2024-05-24 19:07:44.048748,1
2024-05-24 19:07:44.057382,1
2024-05-24 19:07:44.065482,1
2024-05-24 19:07:44.074274,1
2024-05-24 19:07:44.082110,0
2024-05-24 19:07:44.090132,0
2024-05-24 19:07:44.098844,0
2024-05-24 19:07:44.107491,0
2024-05-24 19:07:44.114858,0
2024-05-24 19:07:44.123671,0
2024-05-24 19:07:44.131954,1
2024-05-24 19:07:44.140611,1
2024-05-24 19:07:44.148896,1
2024-05-24 19:07:44.157663,1
2024-05-24 19:07:44.166096,1
2024-05-24 19:07:44.173448,1
2024-05-24 19:07:44.182236,0
2024-05-24 19:07:44.190724,0
2024-05-24 19:07:44.198528,0
2024-05-24 19:07:44.207686,0
2024-05-24 19:07:44.215548,0
2024-05-24 19:07:44.223096,0
2024-05-24 19:07:44.232595,1
2024-05-24 19:07:44.241180,1
2024-05-24 19:07:44.248650,1
2024-05-24 19:07:44.257759,1
2024-05-24 19:07:44.265737,1
2024-05-24 19:07:44.273607,1
2024-05-24 19:07:44.282253,0
2024-05-24 19:07:44.290239,0
2024-05-24 19:07:44.299682,0
2024-05-24 19:07:44.307295,0
2024-05-24 19:07:44.314907,0
2024-05-24 19:07:44.323997,0
2024-05-24 19:07:44.332341,1
2024-05-24 19:07:44.340247,1
2024-05-24 19:07:44.348708,1
2024-05-24 19:07:44.357448,1
2024-05-24 19:07:44.365476,1
2024-05-24 19:07:44.374342,1
2024-05-24 19:07:44.382314,0
2024-05-24 19:07:44.390477,0
2024-05-24 19:07:44.398558,0
2024-05-24 19:07:44.407352,0
2024-05-24 19:07:44.414500,0
2024-05-24 19:07:44.424159,0
2024-05-24 19:07:44.432566,1
2024-05-24 19:07:44.440341,1
2024-05-24 19:07:44.448696,1
2024-05-24 19:07:44.457451,1
2024-05-24 19:07:44.465864,1
2024-05-24 19:07:44.474017,1
2024-05-24 19:07:44.481934,0
2024-05-24 19:07:44.490665,0
2024-05-24 19:07:44.498875,0
2024-05-24 19:07:44.507580,0
2024-05-24 19:07:44.515665,0
2024-05-24 19:07:44.524466,0
2024-05-24 19:07:44.532184,1
2024-05-24 19:07:44.541135,1
2024-05-24 19:07:44.548715,1
2024-05-24 19:07:44.557530,1
2024-05-24 19:07:44.565562,1
2024-05-24 19:07:44.574224,1
2024-05-24 19:07:44.582063,0
2024-05-24 19:07:44.590800,0
2024-05-24 19:07:44.598885,0
2024-05-24 19:07:44.607433,0
2024-05-24 19:07:44.614830,0
2024-05-24 19:07:44.623878,0
2024-05-24 19:07:44.632435,1
2024-05-24 19:07:44.640272,1
2024-05-24 19:07:44.648483,1
2024-05-24 19:07:44.657975,1
2024-05-24 19:07:44.665778,1
2024-05-24 19:07:44.674394,1
2024-05-24 19:07:44.682089,0
2024-05-24 19:07:44.689832,0
2024-05-24 19:07:44.698482,0
2024-05-24 19:07:44.707653,0
2024-05-24 19:07:44.714961,0
2024-05-24 19:07:44.723766,0
2024-05-24 19:07:44.732207,1
2024-05-24 19:07:44.740699,1
2024-05-24 19:07:44.749451,1
2024-05-24 19:07:44.757696,1
2024-05-24 19:07:44.765845,1
2024-05-24 19:07:44.774177,1
2024-05-24 19:07:44.782469,0
2024-05-24 19:07:44.790110,0
2024-05-24 19:07:44.798491,0
2024-05-24 19:07:44.807283,0
2024-05-24 19:07:44.815510,0
2024-05-24 19:07:44.823704,0
2024-05-24 19:07:44.832199,1
2024-05-24 19:07:44.840998,1
2024-05-24 19:07:44.849087,1
2024-05-24 19:07:44.857937,1
2024-05-24 19:07:44.865647,1
2024-05-24 19:07:44.873736,1
2024-05-24 19:07:44.882083,0
2024-05-24 19:07:44.890551,0
2024-05-24 19:07:44.898916,0
2024-05-24 19:07:44.907412,0
2024-05-24 19:07:44.915250,0
2024-05-24 19:07:44.923392,0
2024-05-24 19:07:44.931665,1
2024-05-24 19:07:44.940901,1
2024-05-24 19:07:44.949155,1
2024-05-24 19:07:44.957723,1
2024-05-24 19:07:44.965184,1
2024-05-24 19:07:44.973906,1
2024-05-24 19:07:44.981624,0
2024-05-24 19:07:44.989845,0
2024-05-24 19:07:44.999230,0
2024-05-24 19:07:45.007373,0
2024-05-24 19:07:45.015478,0
2024-05-24 19:07:45.023587,0
2024-05-24 19:07:45.031960,1
2024-05-24 19:07:45.039872,1
2024-05-24 19:07:45.048767,1
2024-05-24 19:07:45.057538,1
2024-05-24 19:07:45.065336,1
2024-05-24 19:07:45.074201,1
2024-05-24 19:07:45.082021,0
2024-05-24 19:07:45.089850,0
2024-05-24 19:07:45.098575,0
2024-05-24 19:07:45.107413,0
2024-05-24 19:07:45.115497,0
2024-05-24 19:07:45.123397,0
2024-05-24 19:07:45.131867,1
2024-05-24 19:07:45.140352,1
2024-05-24 19:07:45.148817,1
2024-05-24 19:07:45.156091,1
2024-05-24 19:07:45.165104,1
2024-05-24 19:07:45.173086,1
2024-05-24 19:07:45.182309,0
2024-05-24 19:07:45.190414,0
2024-05-24 19:07:45.198305,0
2024-05-24 19:07:45.206614,0
2024-05-24 19:07:45.215408,0
2024-05-24 19:07:45.223278,0
2024-05-24 19:07:45.231953,1
2024-05-24 19:07:45.240482,1
2024-05-24 19:07:45.248885,1
2024-05-24 19:07:45.257164,1
2024-05-24 19:07:45.265948,1
2024-05-24 19:07:45.273942,1
2024-05-24 19:07:45.282230,0
2024-05-24 19:07:45.289727,0
2024-05-24 19:07:45.298323,0
2024-05-24 19:07:45.307229,0
2024-05-24 19:07:45.315753,0
2024-05-24 19:07:45.323155,0
2024-05-24 19:07:45.331621,1
2024-05-24 19:07:45.340565,1
2024-05-24 19:07:45.348932,1
2024-05-24 19:07:45.357274,1
2024-05-24 19:07:45.365821,1
2024-05-24 19:07:45.373626,1
2024-05-24 19:07:45.382026,0
2024-05-24 19:07:45.389370,0
2024-05-24 19:07:45.398503,0
2024-05-24 19:07:45.407420,0
2024-05-24 19:07:45.415772,0
2024-05-24 19:07:45.423645,0
2024-05-24 19:07:45.432156,1
2024-05-24 19:07:45.440413,1
2024-05-24 19:07:45.448418,1
2024-05-24 19:07:45.457404,1
2024-05-24 19:07:45.465890,1
2024-05-24 19:07:45.474195,1
2024-05-24 19:07:45.482162,0
2024-05-24 19:07:45.490030,0
2024-05-24 19:07:45.498680,0
2024-05-24 19:07:45.507309,0
2024-05-24 19:07:45.515324,0
2024-05-24 19:07:45.523873,0
2024-05-24 19:07:45.532473,1
2024-05-24 19:07:45.540786,1
2024-05-24 19:07:45.549090,1
2024-05-24 19:07:45.557448,1
2024-05-24 19:07:45.565301,1
2024-05-24 19:07:45.574002,1
2024-05-24 19:07:45.582395,0
2024-05-24 19:07:45.589722,0
2024-05-24 19:07:45.598550,0
2024-05-24 19:07:45.606909,0
2024-05-24 19:07:45.615402,0
2024-05-24 19:07:45.623773,0
2024-05-24 19:07:45.632397,1
2024-05-24 19:07:45.640205,1
2024-05-24 19:07:45.649284,1
2024-05-24 19:07:45.657342,1
2024-05-24 19:07:45.666122,1
2024-05-24 19:07:45.673964,1
2024-05-24 19:07:45.682277,0
2024-05-24 19:07:45.690349,0
2024-05-24 19:07:45.698707,0
2024-05-24 19:07:45.707039,0
2024-05-24 19:07:45.715991,0
2024-05-24 19:07:45.723454,0
2024-05-24 19:07:45.731934,1
2024-05-24 19:07:45.739817,1
2024-05-24 19:07:45.748762,1
2024-05-24 19:07:45.757482,1
2024-05-24 19:07:45.765665,1
2024-05-24 19:07:45.774260,1
2024-05-24 19:07:45.782215,0
2024-05-24 19:07:45.789838,0
2024-05-24 19:07:45.797572,0
2024-05-24 19:07:45.806576,0
2024-05-24 19:07:45.814948,0
2024-05-24 19:07:45.823853,0
2024-05-24 19:07:45.832128,1
2024-05-24 19:07:45.840160,1
2024-05-24 19:07:45.849173,1
2024-05-24 19:07:45.857181,1
2024-05-24 19:07:45.866544,1
2024-05-24 19:07:45.874420,1
2024-05-24 19:07:45.882316,0
2024-05-24 19:07:45.889793,0
2024-05-24 19:07:45.898634,0
2024-05-24 19:07:45.907417,0
2024-05-24 19:07:45.914329,0
2024-05-24 19:07:45.924194,0
2024-05-24 19:07:45.931595,1
2024-05-24 19:07:45.940504,1
2024-05-24 19:07:45.948708,1
2024-05-24 19:07:45.957268,1
2024-05-24 19:07:45.965118,1
2024-05-24 19:07:45.973561,1
2024-05-24 19:07:45.982599,0
2024-05-24 19:07:45.990918,0
2024-05-24 19:07:45.998638,0
2024-05-24 19:07:46.007698,0
2024-05-24 19:07:46.014640,0
2024-05-24 19:07:46.024238,0
2024-05-24 19:07:46.032688,1
2024-05-24 19:07:46.041084,1
2024-05-24 19:07:46.049106,1
2024-05-24 19:07:46.057303,1
2024-05-24 19:07:46.065719,1
2024-05-24 19:07:46.074182,1
2024-05-24 19:07:46.082259,0
2024-05-24 19:07:46.090730,0
2024-05-24 19:07:46.098714,0
2024-05-24 19:07:46.105825,0
2024-05-24 19:07:46.115486,0
2024-05-24 19:07:46.123905,0
2024-05-24 19:07:46.132180,1
2024-05-24 19:07:46.140499,1
2024-05-24 19:07:46.148744,1
2024-05-24 19:07:46.157520,1
2024-05-24 19:07:46.166116,1
2024-05-24 19:07:46.174217,1
2024-05-24 19:07:46.182553,0
2024-05-24 19:07:46.190683,0
2024-05-24 19:07:46.199263,0
2024-05-24 19:07:46.207648,0
2024-05-24 19:07:46.215257,0
2024-05-24 19:07:46.223588,0
2024-05-24 19:07:46.232190,1
2024-05-24 19:07:46.240773,1
2024-05-24 19:07:46.248585,1
2024-05-24 19:07:46.257577,1
2024-05-24 19:07:46.265063,1
2024-05-24 19:07:46.273503,1
2024-05-24 19:07:46.282452,0
2024-05-24 19:07:46.290533,0
2024-05-24 19:07:46.298602,0
2024-05-24 19:07:46.307204,0
2024-05-24 19:07:46.315088,0
2024-05-24 19:07:46.323478,0
2024-05-24 19:07:46.331883,1
2024-05-24 19:07:46.339878,1
2024-05-24 19:07:46.349001,1
2024-05-24 19:07:46.357325,1
2024-05-24 19:07:46.365493,1
2024-05-24 19:07:46.373570,1
2024-05-24 19:07:46.382217,0
2024-05-24 19:07:46.390600,0
2024-05-24 19:07:46.398333,0
2024-05-24 19:07:46.407335,0
2024-05-24 19:07:46.415715,0
2024-05-24 19:07:46.423908,0
2024-05-24 19:07:46.431746,1
2024-05-24 19:07:46.440568,1
2024-05-24 19:07:46.449047,1
2024-05-24 19:07:46.457454,1
2024-05-24 19:07:46.465424,1
2024-05-24 19:07:46.473904,1
2024-05-24 19:07:46.482088,0
2024-05-24 19:07:46.490131,0
2024-05-24 19:07:46.498461,0
2024-05-24 19:07:46.506897,0
2024-05-24 19:07:46.515773,0
2024-05-24 19:07:46.522742,0
2024-05-24 19:07:46.532441,1
2024-05-24 19:07:46.540455,1
2024-05-24 19:07:46.549299,1
2024-05-24 19:07:46.557612,1
2024-05-24 19:07:46.566249,1
2024-05-24 19:07:46.574042,1
2024-05-24 19:07:46.582030,0
2024-05-24 19:07:46.590917,0
2024-05-24 19:07:46.598625,0
2024-05-24 19:07:46.607371,0
2024-05-24 19:07:46.615876,0
2024-05-24 19:07:46.622726,0
2024-05-24 19:07:46.632322,1
2024-05-24 19:07:46.640210,1
2024-05-24 19:07:46.649415,1
2024-05-24 19:07:46.657876,1
2024-05-24 19:07:46.665717,1
2024-05-24 19:07:46.673690,1
2024-05-24 19:07:46.682164,0
2024-05-24 19:07:46.690662,0
2024-05-24 19:07:46.699084,0
2024-05-24 19:07:46.707412,0
2024-05-24 19:07:46.714860,0
2024-05-24 19:07:46.724185,0
2024-05-24 19:07:46.731880,1
2024-05-24 19:07:46.740296,1
2024-05-24 19:07:46.748662,1
2024-05-24 19:07:46.757298,1
2024-05-24 19:07:46.765447,1
2024-05-24 19:07:46.774010,1
2024-05-24 19:07:46.782200,0
2024-05-24 19:07:46.790787,0
2024-05-24 19:07:46.799191,0
2024-05-24 19:07:46.805976,0
2024-05-24 19:07:46.814908,0
2024-05-24 19:07:46.824135,0
2024-05-24 19:07:46.832263,1
2024-05-24 19:07:46.841001,1
2024-05-24 19:07:46.848339,1
2024-05-24 19:07:46.857597,1
2024-05-24 19:07:46.865292,1
2024-05-24 19:07:46.874070,1
2024-05-24 19:07:46.882368,0
2024-05-24 19:07:46.890255,0
2024-05-24 19:07:46.898625,0
2024-05-24 19:07:46.906503,0
2024-05-24 19:07:46.915407,0
2024-05-24 19:07:46.924148,0
2024-05-24 19:07:46.932451,1
2024-05-24 19:07:46.941334,1
2024-05-24 19:07:46.949227,1
2024-05-24 19:07:46.957437,1
2024-05-24 19:07:46.966047,1
2024-05-24 19:07:46.972986,1
2024-05-24 19:07:46.982445,0
2024-05-24 19:07:46.990243,0
2024-05-24 19:07:46.999398,0
2024-05-24 19:07:47.007301,0
2024-05-24 19:07:47.015667,0
2024-05-24 19:07:47.024855,0
2024-05-24 19:07:47.031855,1
2024-05-24 19:07:47.040887,1
2024-05-24 19:07:47.048600,1
2024-05-24 19:07:47.057531,1
2024-05-24 19:07:47.065290,1
2024-05-24 19:07:47.073827,1
2024-05-24 19:07:47.082336,0
2024-05-24 19:07:47.090223,0
2024-05-24 19:07:47.099090,0
2024-05-24 19:07:47.107493,0
2024-05-24 19:07:47.115881,0
2024-05-24 19:07:47.122681,0
2024-05-24 19:07:47.132378,1
2024-05-24 19:07:47.140543,1
2024-05-24 19:07:47.149201,1
2024-05-24 19:07:47.157540,1
2024-05-24 19:07:47.165939,1
2024-05-24 19:07:47.173999,1
2024-05-24 19:07:47.181867,0
2024-05-24 19:07:47.190409,0
2024-05-24 19:07:47.198304,0
2024-05-24 19:07:47.206597,0
2024-05-24 19:07:47.216553,0
2024-05-24 19:07:47.223513,0
2024-05-24 19:07:47.235728,1
2024-05-24 19:07:47.245300,1
2024-05-24 19:07:47.253249,1
2024-05-24 19:07:47.265412,1
2024-05-24 19:07:47.274058,1
2024-05-24 19:07:47.282304,1
2024-05-24 19:07:47.290385,0
2024-05-24 19:07:47.298825,0
2024-05-24 19:07:47.307788,0
2024-05-24 19:07:47.315262,0
2024-05-24 19:07:47.324172,0
2024-05-24 19:07:47.331969,0
2024-05-24 19:07:47.340551,1
2024-05-24 19:07:47.349018,1
2024-05-24 19:07:47.357352,1
2024-05-24 19:07:47.365829,1
2024-05-24 19:07:47.374365,1
2024-05-24 19:07:47.382815,1
2024-05-24 19:07:47.390721,0
2024-05-24 19:07:47.398975,0
2024-05-24 19:07:47.407360,0
2024-05-24 19:07:47.415883,0
2024-05-24 19:07:47.422747,0
2024-05-24 19:07:47.432238,0
2024-05-24 19:07:47.440593,1
2024-05-24 19:07:47.448408,1
2024-05-24 19:07:47.457617,1
2024-05-24 19:07:47.464913,1
2024-05-24 19:07:47.474182,1
2024-05-24 19:07:47.482541,1
2024-05-24 19:07:47.490994,0
2024-05-24 19:07:47.499247,0
2024-05-24 19:07:47.505958,0
2024-05-24 19:07:47.515453,0
2024-05-24 19:07:47.523272,0
2024-05-24 19:07:47.531746,0
2024-05-24 19:07:47.540739,1
2024-05-24 19:07:47.548696,1
2024-05-24 19:07:47.557377,1
2024-05-24 19:07:47.565342,1
2024-05-24 19:07:47.574039,1
2024-05-24 19:07:47.582002,1
2024-05-24 19:07:47.590782,0
2024-05-24 19:07:47.598574,0
2024-05-24 19:07:47.607499,0
2024-05-24 19:07:47.614926,0
2024-05-24 19:07:47.623987,0
2024-05-24 19:07:47.632347,0
2024-05-24 19:07:47.640201,1
2024-05-24 19:07:47.649231,1
2024-05-24 19:07:47.657534,1
2024-05-24 19:07:47.665507,1
2024-05-24 19:07:47.674211,1
2024-05-24 19:07:47.682505,1
2024-05-24 19:07:47.690687,0
2024-05-24 19:07:47.699186,0
2024-05-24 19:07:47.707287,0
2024-05-24 19:07:47.716139,0
2024-05-24 19:07:47.723776,0
2024-05-24 19:07:47.732651,0
2024-05-24 19:07:47.740561,1
2024-05-24 19:07:47.748799,1
2024-05-24 19:07:47.757494,1
2024-05-24 19:07:47.765864,1
2024-05-24 19:07:47.774142,1
2024-05-24 19:07:47.782383,1
2024-05-24 19:07:47.790617,0
2024-05-24 19:07:47.798492,0
2024-05-24 19:07:47.806126,0
2024-05-24 19:07:47.815018,0
2024-05-24 19:07:47.824034,0
2024-05-24 19:07:47.831818,0
2024-05-24 19:07:47.840603,1
2024-05-24 19:07:47.849397,1
2024-05-24 19:07:47.857591,1
2024-05-24 19:07:47.865808,1
2024-05-24 19:07:47.874028,1
2024-05-24 19:07:47.882552,1
2024-05-24 19:07:47.891079,0
2024-05-24 19:07:47.898929,0
2024-05-24 19:07:47.906555,0
2024-05-24 19:07:47.915371,0
2024-05-24 19:07:47.923869,0
2024-05-24 19:07:47.932203,0
2024-05-24 19:07:47.940252,1
2024-05-24 19:07:47.949079,1
2024-05-24 19:07:47.957702,1
2024-05-24 19:07:47.965849,1
2024-05-24 19:07:47.974010,1
2024-05-24 19:07:47.982729,1
2024-05-24 19:07:47.990812,0
2024-05-24 19:07:47.999318,0
2024-05-24 19:07:48.007679,0
2024-05-24 19:07:48.014979,0
2024-05-24 19:07:48.023895,0
2024-05-24 19:07:48.032221,0
2024-05-24 19:07:48.040830,1
2024-05-24 19:07:48.049512,1
2024-05-24 19:07:48.057727,1
2024-05-24 19:07:48.066123,1
2024-05-24 19:07:48.073960,1
2024-05-24 19:07:48.082905,1
2024-05-24 19:07:48.090779,0
2024-05-24 19:07:48.099063,0
2024-05-24 19:07:48.107368,0
2024-05-24 19:07:48.115633,0
2024-05-24 19:07:48.124468,0
2024-05-24 19:07:48.132279,0
2024-05-24 19:07:48.140817,1
2024-05-24 19:07:48.149001,1
2024-05-24 19:07:48.157678,1
2024-05-24 19:07:48.165565,1
2024-05-24 19:07:48.173821,1
2024-05-24 19:07:48.182785,1
2024-05-24 19:07:48.190468,0
2024-05-24 19:07:48.199327,0
2024-05-24 19:07:48.206199,0
2024-05-24 19:07:48.215787,0
2024-05-24 19:07:48.224263,0
2024-05-24 19:07:48.231740,0
2024-05-24 19:07:48.239636,1
2024-05-24 19:07:48.249117,1
2024-05-24 19:07:48.257244,1
2024-05-24 19:07:48.265744,1
2024-05-24 19:07:48.273577,1
2024-05-24 19:07:48.281521,1
2024-05-24 19:07:48.290562,0
2024-05-24 19:07:48.298728,0
2024-05-24 19:07:48.305933,0
2024-05-24 19:07:48.315156,0
2024-05-24 19:07:48.323424,0
2024-05-24 19:07:48.331702,0
2024-05-24 19:07:48.339749,1
2024-05-24 19:07:48.349190,1
2024-05-24 19:07:48.356515,1
2024-05-24 19:07:48.364625,1
2024-05-24 19:07:48.374072,1
2024-05-24 19:07:48.381781,1
2024-05-24 19:07:48.390863,0
2024-05-24 19:07:48.398781,0
2024-05-24 19:07:48.406515,0
2024-05-24 19:07:48.415773,0
2024-05-24 19:07:48.423513,0
2024-05-24 19:07:48.431969,0
2024-05-24 19:07:48.440808,1
2024-05-24 19:07:48.449022,1
2024-05-24 19:07:48.457704,1
2024-05-24 19:07:48.465041,1
2024-05-24 19:07:48.473448,1
2024-05-24 19:07:48.481947,1
2024-05-24 19:07:48.490345,0
2024-05-24 19:07:48.498623,0
2024-05-24 19:07:48.507479,0
2024-05-24 19:07:48.515848,0
2024-05-24 19:07:48.523721,0
2024-05-24 19:07:48.531462,0
2024-05-24 19:07:48.540508,1
2024-05-24 19:07:48.549214,1
2024-05-24 19:07:48.557594,1
2024-05-24 19:07:48.565378,1
2024-05-24 19:07:48.573812,1
2024-05-24 19:07:48.582314,1
2024-05-24 19:07:48.591128,0
2024-05-24 19:07:48.598638,0
2024-05-24 19:07:48.607353,0
2024-05-24 19:07:48.615464,0
2024-05-24 19:07:48.623857,0
2024-05-24 19:07:48.632487,0
2024-05-24 19:07:48.640781,1
2024-05-24 19:07:48.649527,1
2024-05-24 19:07:48.657690,1
2024-05-24 19:07:48.665427,1
2024-05-24 19:07:48.674475,1
2024-05-24 19:07:48.681885,1
2024-05-24 19:07:48.690934,0
2024-05-24 19:07:48.698650,0
2024-05-24 19:07:48.707347,0
2024-05-24 19:07:48.715597,0
2024-05-24 19:07:48.724882,0
2024-05-24 19:07:48.733530,0
2024-05-24 19:07:48.740689,1
2024-05-24 19:07:48.749457,1
2024-05-24 19:07:48.757757,1
2024-05-24 19:07:48.766176,1
2024-05-24 19:07:48.773621,1
2024-05-24 19:07:48.781870,1
2024-05-24 19:07:48.789683,0
2024-05-24 19:07:48.798374,0
2024-05-24 19:07:48.806040,0
2024-05-24 19:07:48.814917,0
2024-05-24 19:07:48.822759,0
2024-05-24 19:07:48.832233,0
2024-05-24 19:07:48.839699,1
2024-05-24 19:07:48.848927,1
2024-05-24 19:07:48.857614,1
2024-05-24 19:07:48.866009,1
2024-05-24 19:07:48.873632,1
2024-05-24 19:07:48.882118,1
2024-05-24 19:07:48.890529,0
2024-05-24 19:07:48.898387,0
2024-05-24 19:07:48.907356,0
2024-05-24 19:07:48.915153,0
2024-05-24 19:07:48.923799,0
2024-05-24 19:07:53.933444,1
2024-05-24 19:07:53.940784,1
2024-05-24 19:07:53.949157,1
2024-05-24 19:07:53.957522,1
2024-05-24 19:07:53.965986,1
2024-05-24 19:07:53.974385,1
2024-05-24 19:07:53.982691,0
2024-05-24 19:07:53.990602,0
2024-05-24 19:07:53.999172,0
2024-05-24 19:07:54.007952,0
2024-05-24 19:07:54.015507,0
2024-05-24 19:07:54.023443,0
