Time,Signal
2024-05-24 19:07:11.886615,0
2024-05-24 19:07:11.894610,0
2024-05-24 19:07:11.902526,1
2024-05-24 19:07:11.911373,1
2024-05-24 19:07:11.919383,1
2024-05-24 19:07:11.928479,0
2024-05-24 19:07:11.936184,0
2024-05-24 19:07:11.943852,0
2024-05-24 19:07:11.953000,0
2024-05-24 19:07:11.961654,1
2024-05-24 19:07:11.969631,1
2024-05-24 19:07:11.978254,1
2024-05-24 19:07:11.986098,0
2024-05-24 19:07:11.994890,0
2024-05-24 19:07:12.003132,0
2024-05-24 19:07:12.010767,0
2024-05-24 19:07:12.019984,1
2024-05-24 19:07:12.028953,1
2024-05-24 19:07:12.036758,1
2024-05-24 19:07:12.044923,0
2024-05-24 19:07:12.053278,0
2024-05-24 19:07:12.060812,0
2024-05-24 19:07:12.069778,0
2024-05-24 19:07:12.078087,1
2024-05-24 19:07:12.086240,1
2024-05-24 19:07:12.094859,1
2024-05-24 19:07:12.103293,0
2024-05-24 19:07:12.110638,0
2024-05-24 19:07:12.119347,0
2024-05-24 19:07:12.128278,0
2024-05-24 19:07:12.135918,1
2024-05-24 19:07:12.146046,1
2024-05-24 19:07:12.156483,1
2024-05-24 19:07:12.165545,0
2024-05-24 19:07:12.173395,0
2024-05-24 19:07:12.181314,0
2024-05-24 19:07:12.190498,0
2024-05-24 19:07:12.198434,1
2024-05-24 19:07:12.207841,1
2024-05-24 19:07:12.216040,1
2024-05-24 19:07:12.224761,1
2024-05-24 19:07:12.232385,0
2024-05-24 19:07:12.240458,0
2024-05-24 19:07:12.249653,0
2024-05-24 19:07:12.257570,1
2024-05-24 19:07:12.265784,1
2024-05-24 19:07:12.274341,1
2024-05-24 19:07:12.281829,1
2024-05-24 19:07:12.291181,0
2024-05-24 19:07:12.298794,0
2024-05-24 19:07:12.307488,0
2024-05-24 19:07:12.316699,1
2024-05-24 19:07:12.324430,1
2024-05-24 19:07:12.331974,1
2024-05-24 19:07:12.340971,1
2024-05-24 19:07:12.348897,0
2024-05-24 19:07:12.357918,0
2024-05-24 19:07:12.365820,0
2024-05-24 19:07:12.374041,1
2024-05-24 19:07:12.382397,1
2024-05-24 19:07:12.389590,1
2024-05-24 19:07:12.398794,1
2024-05-24 19:07:12.407465,0
2024-05-24 19:07:12.415451,0
2024-05-24 19:07:12.423440,0
2024-05-24 19:07:12.432322,1
2024-05-24 19:07:12.440220,1
2024-05-24 19:07:12.448469,1
2024-05-24 19:07:12.457375,1
2024-05-24 19:07:12.466132,0
2024-05-24 19:07:12.474409,0
2024-05-24 19:07:12.482661,0
2024-05-24 19:07:12.490503,1
2024-05-24 19:07:12.499869,1
2024-05-24 19:07:12.507547,1
2024-05-24 19:07:12.516027,1
2024-05-24 19:07:12.526511,0
2024-05-24 19:07:12.535850,0
2024-05-24 19:07:12.544184,0
2024-05-24 19:07:12.552790,0
2024-05-24 19:07:12.560964,1
2024-05-24 19:07:12.570257,1
2024-05-24 19:07:12.579040,1
2024-05-24 19:07:12.586587,0
2024-05-24 19:07:12.594715,0
2024-05-24 19:07:12.603787,0
2024-05-24 19:07:12.610951,0
2024-05-24 19:07:12.620149,1
2024-05-24 19:07:12.628597,1
2024-05-24 19:07:12.636420,1
2024-05-24 19:07:12.645323,1
2024-05-24 19:07:12.654832,0
2024-05-24 19:07:12.665977,0
2024-05-24 19:07:12.674890,0
2024-05-24 19:07:12.684553,0
2024-05-24 19:07:12.698114,1
2024-05-24 19:07:12.711639,1
2024-05-24 19:07:12.720692,1
2024-05-24 19:07:12.728298,0
2024-05-24 19:07:12.735963,0
2024-05-24 19:07:12.744966,0
2024-05-24 19:07:12.753106,0
2024-05-24 19:07:12.761135,1
2024-05-24 19:07:12.770128,1
2024-05-24 19:07:12.777620,1
2024-05-24 19:07:12.786749,0
2024-05-24 19:07:12.794910,0
2024-05-24 19:07:12.803664,0
2024-05-24 19:07:12.811968,0
